itemcode,itemdesc,catcode,category,company,brand,packaging,flavor,color,qty,uomdesc,pack_size,launchdate,audittype
30505,RICH BANANA CREAM 90 GM,6,BISCUITS,ORIENT LANKA CONFECTIONERY,RICH BANANA CREAM,PLPCH,,,90.0,GM,90.00 GM,201808.0,1
30506,SUMO BANANA CREAM 100 GM,6,BISCUITS,PEARL MARKETING,SUMO BANANA CREAM,PLPCH,,,100.0,GM,100.00 GM,201608.0,1
30507,RASHIKA BANANA CREAM 100 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA BANANA CREAM,PLPCH,,,100.0,GM,100.00 GM,201304.0,1
30508,RASHIKA BANANA CREAM 350 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA BANANA CREAM,PLPCH,,,350.0,GM,350.00 GM,201703.0,1
30509,RASHIKA BANANA CREAM 90 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA BANANA CREAM,PLPCH,,,90.0,GM,90.00 GM,201301.0,1
30510,RASHIKA BANANA CREAM BUDGET PACK 40 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA BANANA CREAM,PLPCH,,,40.0,GM,40.00 GM,201506.0,1
30511,SACHIE BANANA CREAM BISCUIT 400 GM,6,BISCUITS,SACHIE BISCUITS (PVT) LTD,SACHIE BANANA CREAM,PLPCH,,,400.0,GM,400.00 GM,201411.0,1
30512,MACLEE CHOCOLATE CREAM PLPCH 100 GM (SRI NUTRIFOODS),6,BISCUITS,SRI NUTRIFOODS (PVT) LTD,MACLEE CHOCOLATE CREAM,PLPCH,,,100.0,GM,100.00 GM,201902.0,1
30513,MACLEE CHOCOLATE CREAM PLPCH 400 GM (SRI NUTRIFOODS),6,BISCUITS,SRI NUTRIFOODS (PVT) LTD,MACLEE CHOCOLATE CREAM,PLPCH,,,400.0,GM,400.00 GM,201904.0,1
30514,TEEMAH BANANA CREAM 50 GM,6,BISCUITS,TEEMAH BISCUITS MANUFACTURE,TEEMAH BANANA CREAM,PLPCH,,,50.0,GM,50.00 GM,201605.0,1
30516,TEEMAH STRAWBERRY CREAM 350 GM,6,BISCUITS,TEEMAH BISCUITS MANUFACTURE,TEEMAH STRAWBERRY CREAM,PLPCH,,,350.0,GM,350.00 GM,201502.0,1
30517,TEEMAH STRAWBERRY CREAM 90 GM,6,BISCUITS,TEEMAH BISCUITS MANUFACTURE,TEEMAH STRAWBERRY CREAM,PLPCH,,,90.0,GM,90.00 GM,201502.0,1
30520,SHANEY BANANA CREAM BISCUITS 45 GM,6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,SHANEY BANANA CREAM,PLPCH,,,45.0,GM,45.00 GM,201602.0,1
30521,SHANEY CUSTARD CREAM BISCUITS 45 GM,6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,SHANEY CUSTARD CREAM,PLPCH,,,45.0,GM,45.00 GM,201601.0,1
30526,SHANEY STRAWBERRY CREAM BISCUITS 45 GM,6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,SHANEY STRAWBERRY CREAM,PLPCH,,,45.0,GM,45.00 GM,201512.0,1
30528,TURNEY APPLE CREAM 100 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY APPLE CREAM,PLPCH,,,100.0,GM,100.00 GM,201504.0,1
30529,TURNEY APPLE CREAM 360 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY APPLE CREAM,PLPCH,,,360.0,GM,360.00 GM,201503.0,1
30530,TURNEY BANANA CREAM 360 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY BANANA,PLPCH,,,360.0,GM,360.00 GM,201210.0,1
30531,TURNEY BANANA CREAM 90 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY BANANA,PLPCH,,,90.0,GM,90.00 GM,201302.0,1
30532,TURNEY BANANA CREAM PLPCH 100 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY BANANA,PLPCH,,,100.0,GM,100.00 GM,202008.0,1
30533,TURNEY BUNNY BEARS BANANA CREAM BISCUITS 45 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY BUNNY BEARS,PLPCH,,,45.0,GM,45.00 GM,201604.0,1
30534,TURNEY BUNNY BEARS COCONUT CREAM BISCUITS 45 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY BUNNY BEARS,PLPCH,,,45.0,GM,45.00 GM,201611.0,1
30535,TURNEY BUNNY BEARS CUSTARD CREAM BISCUITS 45 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY BUNNY BEARS,PLPCH,,,45.0,GM,45.00 GM,201605.0,1
30536,TURNEY BUNNY BEARS LEMON CREAM BISCUITS 45 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY BUNNY BEARS,PLPCH,,,45.0,GM,45.00 GM,201605.0,1
30537,TURNEY BUNNY BEARS MANGO CREAM BISCUITS 45 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY BUNNY BEARS,PLPCH,,,45.0,GM,45.00 GM,201609.0,1
30538,TURNEY BUNNY BEARS STRAWBERRY CREAM BISCUITS 45 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY BUNNY BEARS,PLPCH,,,45.0,GM,45.00 GM,201604.0,1
30541,MUNCHEE GEM 100 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE GEM,PLPCH,,,100.0,GM,100.00 GM,,1
30542,MUNCHEE GEM 15 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE GEM,PLPCH,,,15.0,GM,15.00 GM,201301.0,1
30552,DIANA ICING GEM 40 GM,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA ICING GEM,PLPCH,,,40.0,GM,40.00 GM,201707.0,1
30555,DIANA ICING GEM 900 GM PLPCH,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA ICING GEM,PLPCH,,,900.0,GM,900.00 GM,201212.0,1
30559,LUCKYLAND FANCY GEM 1000 GM,6,BISCUITS,LUCKYLAND BISCUITS MFS,LUCKYLAND FANCY GEM,PLPCH,,,1000.0,GM,1000.00 GM,201005.0,1
30565,MALIBAN GEM 100 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN GEM,PLPCH,,,100.0,GM,100.00 GM,,1
30569,RASHIKA GEM BISCUITS 40 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA GEM,PLPCH,,,40.0,GM,40.00 GM,201411.0,1
30571,SACHIE MILK GEM PLPCH 175 GM,6,BISCUITS,SACHIE BISCUITS (PVT) LTD,SACHIE MILK GEM,PLPCH,,,175.0,GM,175.00 GM,202003.0,1
30575,TURNEY ICING GEM BISCUITS 40 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY ICING GEM,PLPCH,,,40.0,GM,40.00 GM,201408.0,1
30577,KIST GINGER BISCUITS 80 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST GINGER,PLPCH,,,80.0,GM,80.00 GM,202006.0,1
30578,KIST GINGER BISCUITS 250 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST GINGER,PLPCH,,,250.0,GM,250.00 GM,201803.0,1
30579,MUNCHEE GINGER BISCUITS 400 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE GINGER BISCUIT,PLPCH,,,400.0,GM,400.00 GM,200812.0,1
30581,MUNCHEE GINGER BISCUITS 200 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE GINGER BISCUIT,PLPCH,,,200.0,GM,200.00 GM,201708.0,1
30582,MUNCHEE GINGER BISCUITS 75 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE GINGER BISCUIT,PLPCH,,,75.0,GM,75.00 GM,201410.0,1
30583,MUNCHEE GINGER BISCUITS 85 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE GINGER BISCUIT,PLPCH,,,85.0,GM,85.00 GM,201904.0,1
30584,CHERISH GINGER 400 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH GINGER,PLBAG,,,400.0,GM,400.00 GM,200902.0,1
30587,CHERISH GINGER SNAPS 400 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH GINGER SNAPS,PLPCH,,,400.0,GM,400.00 GM,201009.0,1
30588,CHERISH GINGER SNAPS 500 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH GINGER SNAPS,PLPCH,,,500.0,GM,500.00 GM,201001.0,1
30590,CHERISH GINGER SNAPS PLPCH 200 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH GINGER SNAPS,PLPCH,,,200.0,GM,200.00 GM,201811.0,1
30591,CHERISH GINGER SNAPS PLPCH 80 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH GINGER SNAPS,PLPCH,,,80.0,GM,80.00 GM,201901.0,1
30594,BAKERS FRESH GINGER 225 GM,6,BISCUITS,LUCKYLAND BISCUITS MFS,BAKERS FRESH GINGER,PLPCH,,,225.0,GM,225.00 GM,201801.0,1
30595,LUCKYLAND GINGER'N RICE 90 GM,6,BISCUITS,LUCKYLAND BISCUITS MFS,LUCKYLAND GINGER'N RICE,PLPCH,,,90.0,GM,90.00 GM,201106.0,1
30596,MALIBAN GINGER NUTS 80 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN GINGER NUTS,PLPCH,,,80.0,GM,80.00 GM,200710.0,1
30597,MALIBAN INGURU BISCUITS (GINGER BISCUIT) 240 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN GINGER,PLPCH,,,240.0,GM,240.00 GM,201401.0,1
30598,MALIBAN INGURU BISCUITS (GINGER BISCUIT) 370 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN GINGER,PLPCH,,,370.0,GM,370.00 GM,201401.0,1
30599,MALIBAN INGURU BISCUITS (GINGER BISCUIT) 80 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN GINGER,PLPCH,,,80.0,GM,80.00 GM,201312.0,1
30601,RASHIKA GINGER BISCUITS PLPCH 240 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA GINGER BISCUIT,PLPCH,,,240.0,GM,240.00 GM,201811.0,1
30603,RASHIKA GINGER BISCUITS PLPCH 220 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA GINGER BISCUIT,PLPCH,,,220.0,GM,220.00 GM,202012.0,1
30604,RASHIKA GINGER BISCUITS PLPCH 40 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA GINGER BISCUIT,PLPCH,,,40.0,GM,40.00 GM,201908.0,1
30606,MAXMA GINGER BISCUITS 300 GM (RIZLANKA HOLD.),6,BISCUITS,RIZLANKA HOLDINGS (PVT) LTD,MAXMA GINGER,PLPCH,,,300.0,GM,300.00 GM,201612.0,1
30608,SACHIE GINGER BISCUITS 70 GM,6,BISCUITS,SACHIE BISCUITS (PVT) LTD,SACHIE GINGER,PLPCH,,,70.0,GM,70.00 GM,201402.0,1
30612,SACHIE GINGER FINGER BISCUITS 120 GM,6,BISCUITS,SACHIE BISCUITS (PVT) LTD,SACHIE GINGER FINGER,PLPCH,,,120.0,GM,120.00 GM,201908.0,1
30615,SACHIE GINGER FINGER BISCUITS 75 GM,6,BISCUITS,SACHIE BISCUITS (PVT) LTD,SACHIE GINGER FINGER,PLPCH,,,75.0,GM,75.00 GM,201911.0,1
30616,SACHIE GINGER FINGER BISCUITS 80 GM,6,BISCUITS,SACHIE BISCUITS (PVT) LTD,SACHIE GINGER FINGER,PLPCH,,,80.0,GM,80.00 GM,201809.0,1
30617,BISCO CHOCOLATE MARIE 45 GM,6,BISCUITS,BISCO FOODS (PVT) LTD,BISCO CHOCOLATE MARIE,PLPCH,,,45.0,GM,45.00 GM,201805.0,1
30618,BISCO CHOCOLATE MARIE 50 GM,6,BISCUITS,BISCO FOODS (PVT) LTD,BISCO CHOCOLATE MARIE,PLPCH,,,50.0,GM,50.00 GM,201706.0,1
30619,KIST MARIE 300 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST MARIE,PLPCH,,,300.0,GM,300.00 GM,201212.0,1
30620,KIST MARIE 70 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST MARIE,PLPCH,,,70.0,GM,70.00 GM,201602.0,1
30622,KIST PUNCHI MARIE 55 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST PUNCHI MARIE,PLPCH,,,55.0,GM,55.00 GM,201711.0,1
30623,MUNCHEE CHOCOLATE MARIE 200 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE CHOCOLATE MARIE,PLPCH,,,200.0,GM,200.00 GM,201912.0,1
30624,MUNCHEE CHOCOLATE MARIE 400 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE CHOCOLATE MARIE,PLPCH,,,400.0,GM,400.00 GM,201003.0,1
30625,MUNCHEE CHOCOLATE MARIE 90 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE CHOCOLATE MARIE,PLPCH,,,90.0,GM,90.00 GM,201002.0,1
30626,MUNCHEE LITE MARIE 250 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE LITE MARIE,PLPCH,,,250.0,GM,250.00 GM,201310.0,1
30627,MUNCHEE LITE MARIE 50 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE LITE MARIE,PLPCH,,,50.0,GM,50.00 GM,201611.0,1
30628,MUNCHEE LITE MARIE 65 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE LITE MARIE,PLPCH,,,65.0,GM,65.00 GM,201302.0,1
30630,MUNCHEE TIKIRI MARIE 230 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE TIKIRI MARIE,FLPCH,,,230.0,GM,230.00 GM,201912.0,1
30631,MUNCHEE TIKIRI MARIE 360 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE TIKIRI MARIE,PLPCH,,,360.0,GM,360.00 GM,201112.0,1
30632,MUNCHEE TIKIRI MARIE 80 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE TIKIRI MARIE,PLPCH,,,80.0,GM,80.00 GM,201110.0,1
30634,CHERISH MILK MARIE 18 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH MILK MARIE,PLPCH,,,18.0,GM,18.00 GM,201601.0,1
30635,CHERISH MILK MARIE 320 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH MILK MARIE,PLPCH,,,320.0,GM,320.00 GM,201604.0,1
30636,CHERISH MILK MARIE 80 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH MILK MARIE,PLPCH,,,80.0,GM,80.00 GM,201601.0,1
30637,CROWN CHOCO SINGITHI MARIE 60 GM,6,BISCUITS,CROWN BISCUITS MANUFACTOR,CROWN CHOCO SINGITHI MARIE,PLPCH,,,60.0,GM,60.00 GM,201412.0,1
30638,CROWN SINGITHI MARIE 60 GM,6,BISCUITS,CROWN BISCUITS MANUFACTOR,CROWN SINGITHI MARIE,PLPCH,,,60.0,GM,60.00 GM,201312.0,1
30640,DIANA LITE MARIE 50 GM,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA LITE MARIE,PLPCH,,,50.0,GM,50.00 GM,201709.0,1
30642,DIANA SUPER MARIE 400 GM,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA SUPER MARIE,PLPCH,,,400.0,GM,400.00 GM,201006.0,1
30644,DIANA SUPER MARIE 65 GM,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA SUPER MARIE,PLPCH,,,65.0,GM,65.00 GM,201301.0,1
30645,DIANA SUPER MARIE 75 GM,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA SUPER MARIE,PLPCH,,,75.0,GM,75.00 GM,201405.0,1
30646,SUN RICH LACTO MARIE 350 GM,6,BISCUITS,SUNRICH CONFECTIONERY (PVT) LTD,SUN RICH LACTO MARIE,PLPCH,,,350.0,GM,350.00 GM,201308.0,1
30652,LUCKYLAND RICH MARIE 50 GM,6,BISCUITS,LUCKYLAND BISCUITS MFS,LUCKYLAND RICH MARIE,PLPCH,,,50.0,GM,50.00 GM,201704.0,1
30653,LUCKYLAND MARIE 300 GM,6,BISCUITS,LUCKYLAND BISCUITS MFS,LUCKYLAND MARIE,PLPCH,,,300.0,GM,300.00 GM,201104.0,1
30654,LUCKYLAND MARIE 50 GM,6,BISCUITS,LUCKYLAND BISCUITS MFS,LUCKYLAND MARIE,PLPCH,,,50.0,GM,50.00 GM,200703.0,1
30655,LUCKYLAND MARIE 60 GM,6,BISCUITS,LUCKYLAND BISCUITS MFS,LUCKYLAND MARIE,PLPCH,,,60.0,GM,60.00 GM,,1
30656,LUCKYLAND VITA MARIE 80 GM,6,BISCUITS,LUCKYLAND BISCUITS MFS,LUCKYLAND VITA MARIE,PLPCH,,,80.0,GM,80.00 GM,201109.0,1
30657,MAAM (MAAM BIS.) CHOCOLATE MARIE 320 GM,6,BISCUITS,MAAM BISCUITS LANKA (PVT) LTD,MAAM CHOCOLATE MARIE,PLPCH,,,320.0,GM,320.00 GM,201701.0,1
30658,MAAM (MAAM BIS.) FAMILY MARIE 400 GM,6,BISCUITS,MAAM BISCUITS LANKA (PVT) LTD,MAAM FAMILY MARIE,PLPCH,,,400.0,GM,400.00 GM,201809.0,1
30660,MAAM (MAAM BIS.) RANWAN MARIE 75 GM,6,BISCUITS,MAAM BISCUITS LANKA (PVT) LTD,MAAM RANWAN MARIE,PLPCH,,,75.0,GM,75.00 GM,201709.0,1
30661,MALIBAN CHOCOLATE MARIE 300 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN CHOCOLATE MARIE,PLPCH,,,300.0,GM,300.00 GM,201704.0,1
30662,MALIBAN CHOCOLATE MARIE 75 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN CHOCOLATE MARIE,PLPCH,,,75.0,GM,75.00 GM,201702.0,1
30663,MALIBAN CHOCOLATE MARIE 80 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN CHOCOLATE MARIE,PLPCH,,,80.0,GM,80.00 GM,201410.0,1
30664,MALIBAN FALUDA MARIE 75 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN FALUDA MARIE,PLPCH,,,75.0,GM,75.00 GM,201802.0,1
30665,MALIBAN GOLD MARIE 300 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN GOLD MARIE,PLPCH,,,300.0,GM,300.00 GM,201610.0,1
30666,MALIBAN GOLD MARIE 320 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN GOLD MARIE,PLPCH,,,320.0,GM,320.00 GM,201102.0,1
30667,MALIBAN GOLD MARIE 330 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN GOLD MARIE,PLPCH,,,330.0,GM,330.00 GM,201901.0,1
30668,MALIBAN GOLD MARIE 80 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN GOLD MARIE,PLPCH,,,80.0,GM,80.00 GM,201007.0,1
30669,MALIBAN GOLD MARIE 230 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN GOLD MARIE,PLPCH,,,230.0,GM,230.00 GM,202006.0,1
30670,MALIBAN GOLD MARIE 75 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN GOLD MARIE,PLPCH,,,75.0,GM,75.00 GM,201610.0,1
30672,MALIBAN LIGHT MARIE 220 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN LIGHT MARIE,PLPCH,,,220.0,GM,220.00 GM,201701.0,1
30673,MALIBAN LIGHT MARIE 240 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN LIGHT MARIE,PLPCH,,,240.0,GM,240.00 GM,201611.0,1
30674,MALIBAN LIGHT MARIE 50 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN LIGHT MARIE,PLPCH,,,50.0,GM,50.00 GM,201701.0,1
30675,MALIBAN LIGHT MARIE 60 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN LIGHT MARIE,PLPCH,,,60.0,GM,60.00 GM,201611.0,1
30676,MALIBAN LIGHT MARIE 65 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN LIGHT MARIE,PLPCH,,,65.0,GM,65.00 GM,201310.0,1
30678,MIC MAC JUNIOR MARIE 60 GM,6,BISCUITS,MICMAC FOOD (PVT) LTD,MIC MAC JUNIOR MARIE,PLPCH,,,60.0,GM,60.00 GM,201202.0,1
30679,MIYAMI MARIE BISCUITS 40 GM,6,BISCUITS,MIYAMI BISCUIT & SNACKS MNFT,MIYAMI MARIE,PLPCH,,,40.0,GM,40.00 GM,202002.0,1
30680,MASTER BAKERS LITTLE MASTER MARIE 300 GM (MM FOODS),6,BISCUITS,MM FOODS (PVT) LTD,MASTER BAKE. LITTLE MAST.MARIE,PLPCH,,,300.0,GM,300.00 GM,200810.0,1
30682,MASTER BAKERS MARIE 50 GM (MM FOODS),6,BISCUITS,MM FOODS (PVT) LTD,MASTER BAKERS MARIE,PLPCH,,,50.0,GM,50.00 GM,201709.0,1
30684,MAAM CHOCOLATE MARIE 80 GM (ORIENT LANKA),6,BISCUITS,ORIENT LANKA CONFECTIONERY,MAAM CHOCOLATE MARIE,PLPCH,,,80.0,GM,80.00 GM,201612.0,1
30686,RICH MARIE BISCUITS 260 GM,6,BISCUITS,ORIENT LANKA CONFECTIONERY,RICH MARIE,PLPCH,,,260.0,GM,260.00 GM,201408.0,1
30688,RASHIKA REAL COCONUT MARIE POL MARIE 70 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA REAL COCONUT MARIE,PLPCH,,,70.0,GM,70.00 GM,201903.0,1
30689,RASHIKA MILKY MARI 52 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA MILKY MARIE,PLPCH,,,52.0,GM,52.00 GM,201409.0,1
30691,RASHIKA COCO POWER 50 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA COCO POWER,PLPCH,,,50.0,GM,50.00 GM,201507.0,1
30692,SACHIE BUDDY MARIE 200 GM,6,BISCUITS,SACHIE BISCUITS (PVT) LTD,SACHIE BUDDY MARIE,PLPCH,,,200.0,GM,200.00 GM,201410.0,1
30693,SACHIE SUPER MARI BISCUITS 300 GM,6,BISCUITS,SACHIE BISCUITS (PVT) LTD,SACHIE SUPER MARI,PLPCH,,,300.0,GM,300.00 GM,201709.0,1
30694,SACHIE SUPER MARI BISCUITS 50 GM,6,BISCUITS,SACHIE BISCUITS (PVT) LTD,SACHIE SUPER MARI,PLPCH,,,50.0,GM,50.00 GM,201710.0,1
30695,SACHIE SUPER MARI BISCUITS 75 GM,6,BISCUITS,SACHIE BISCUITS (PVT) LTD,SACHIE SUPER MARI,PLPCH,,,75.0,GM,75.00 GM,201112.0,1
30696,MACLEE MARIE 75 GM (SRI NUTRIFOODS),6,BISCUITS,SRI NUTRIFOODS (PVT) LTD,MACLEE MARIE,PLPCH,,,75.0,GM,75.00 GM,201902.0,1
30697,SUN RICH LACTO MARIE 400 GM,6,BISCUITS,SUNRICH CONFECTIONERY (PVT) LTD,SUN RICH LACTO MARIE,PLPCH,,,400.0,GM,400.00 GM,201909.0,1
30700,SUN RICH LACTO MARIE 80 GM,6,BISCUITS,SUNRICH CONFECTIONERY (PVT) LTD,SUN RICH LACTO MARIE,PLPCH,,,80.0,GM,80.00 GM,201511.0,1
30707,TURNEY MARIE 270 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY MARIE,PLPCH,,,270.0,GM,270.00 GM,201610.0,1
30708,TURNEY MARIE 50 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY MARIE,PLPCH,,,50.0,GM,50.00 GM,201608.0,1
30709,TURNEY MARIE 80 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY MARIE,PLPCH,,,80.0,GM,80.00 GM,201404.0,1
30710,TURNEY MEGA MARIE 60 GM PLPCH (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY MEGA MARIE,PLPCH,,,60.0,GM,60.00 GM,201205.0,1
